Driver,Team,LapNumber,LapTime,Compound,Stint,TrackStatus,IsAccurate,LapTimeSeconds,Year,Track,Session,AirTempC,TrackTempC,Rainfall,TyreAgeLaps,SessionProgress,LapTimeFormatted
SAI,Ferrari,11.0,0 days 00:01:25.066000,MEDIUM,1.0,1,True,85.066,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Early,1:25.066
SAI,Ferrari,12.0,0 days 00:01:25.276000,MEDIUM,1.0,1,True,85.276,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Early,1:25.276
SAI,Ferrari,13.0,0 days 00:01:25.423000,MEDIUM,1.0,1,True,85.423,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Early,1:25.423
SAI,Ferrari,14.0,0 days 00:01:25.234000,MEDIUM,1.0,1,True,85.234,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Early,1:25.234
SAI,Ferrari,15.0,0 days 00:01:25.183000,MEDIUM,1.0,1,True,85.183,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Early,1:25.183
SAI,Ferrari,16.0,0 days 00:01:25.341000,MEDIUM,1.0,1,True,85.341,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Early,1:25.341
SAI,Ferrari,17.0,0 days 00:01:25.407000,MEDIUM,1.0,1,True,85.407,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Early,1:25.407
SAI,Ferrari,18.0,0 days 00:01:25.678000,MEDIUM,1.0,1,True,85.678,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Mid,1:25.678
SAI,Ferrari,21.0,0 days 00:01:24.499000,HARD,2.0,1,True,84.499,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Mid,1:24.499
SAI,Ferrari,22.0,0 days 00:01:24.226000,HARD,2.0,1,True,84.226,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Mid,1:24.226
SAI,Ferrari,23.0,0 days 00:01:24.557000,HARD,2.0,1,True,84.557,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Mid,1:24.557
SAI,Ferrari,24.0,0 days 00:01:23.682000,HARD,2.0,1,True,83.682,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Mid,1:23.682
SAI,Ferrari,25.0,0 days 00:01:23.687000,HARD,2.0,1,True,83.687,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Mid,1:23.687
SAI,Ferrari,26.0,0 days 00:01:23.503000,HARD,2.0,1,True,83.503,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Mid,1:23.503
SAI,Ferrari,27.0,0 days 00:01:23.503000,HARD,2.0,1,True,83.503,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Mid,1:23.503
SAI,Ferrari,28.0,0 days 00:01:23.751000,HARD,2.0,1,True,83.751,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Mid,1:23.751
SAI,Ferrari,29.0,0 days 00:01:23.473000,HARD,2.0,1,True,83.473,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Mid,1:23.473
SAI,Ferrari,30.0,0 days 00:01:23.584000,HARD,2.0,1,True,83.584,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Mid,1:23.584
SAI,Ferrari,31.0,0 days 00:01:23.330000,HARD,2.0,1,True,83.33,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Mid,1:23.330
SAI,Ferrari,32.0,0 days 00:01:23.354000,HARD,2.0,1,True,83.354,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Mid,1:23.354
SAI,Ferrari,33.0,0 days 00:01:23.412000,HARD,2.0,1,True,83.412,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Mid,1:23.412
SAI,Ferrari,34.0,0 days 00:01:23.285000,HARD,2.0,1,True,83.285,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Mid,1:23.285
SAI,Ferrari,35.0,0 days 00:01:23.334000,HARD,2.0,1,True,83.334,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Mid,1:23.334
SAI,Ferrari,36.0,0 days 00:01:23.270000,HARD,2.0,1,True,83.27,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Late,1:23.270
SAI,Ferrari,37.0,0 days 00:01:23.290000,HARD,2.0,1,True,83.29,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Late,1:23.290
SAI,Ferrari,38.0,0 days 00:01:23.551000,HARD,2.0,1,True,83.551,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,17,Late,1:23.551
SAI,Ferrari,39.0,0 days 00:01:23.809000,HARD,2.0,1,True,83.809,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,18,Late,1:23.809
SAI,Ferrari,40.0,0 days 00:01:23.803000,HARD,2.0,1,True,83.803,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,19,Late,1:23.803
SAI,Ferrari,41.0,0 days 00:01:23.337000,HARD,2.0,1,True,83.337,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,20,Late,1:23.337
SAI,Ferrari,42.0,0 days 00:01:23.838000,HARD,2.0,1,True,83.838,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,21,Late,1:23.838
SAI,Ferrari,43.0,0 days 00:01:23.793000,HARD,2.0,1,True,83.793,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,22,Late,1:23.793
SAI,Ferrari,44.0,0 days 00:01:23.931000,HARD,2.0,1,True,83.931,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,23,Late,1:23.931
SAI,Ferrari,45.0,0 days 00:01:25.113000,HARD,2.0,1,True,85.113,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,24,Late,1:25.113
SAI,Ferrari,46.0,0 days 00:01:24.001000,HARD,2.0,1,True,84.001,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,25,Late,1:24.001
SAI,Ferrari,47.0,0 days 00:01:24.090000,HARD,2.0,1,True,84.09,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,26,Late,1:24.090
SAI,Ferrari,48.0,0 days 00:01:24.939000,HARD,2.0,1,True,84.939,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,27,Late,1:24.939
SAI,Ferrari,49.0,0 days 00:01:23.921000,HARD,2.0,1,True,83.921,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,28,Late,1:23.921
SAI,Ferrari,50.0,0 days 00:01:23.769000,HARD,2.0,1,True,83.769,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,29,Late,1:23.769
SAI,Ferrari,51.0,0 days 00:01:23.754000,HARD,2.0,1,True,83.754,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,30,Late,1:23.754
SAI,Ferrari,52.0,0 days 00:01:23.722000,HARD,2.0,1,True,83.722,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,31,Late,1:23.722
SAI,Ferrari,53.0,0 days 00:01:23.219000,HARD,2.0,1,True,83.219,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,32,Late,1:23.219
STR,Aston Martin,2.0,0 days 00:01:28.342000,HARD,1.0,1,True,88.342,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:28.342
STR,Aston Martin,3.0,0 days 00:01:26.734000,HARD,1.0,1,True,86.734,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Early,1:26.734
STR,Aston Martin,4.0,0 days 00:01:26.253000,HARD,1.0,1,True,86.253,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Early,1:26.253
STR,Aston Martin,5.0,0 days 00:01:27.234000,HARD,1.0,1,True,87.234,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Early,1:27.234
STR,Aston Martin,6.0,0 days 00:01:25.558000,HARD,1.0,1,True,85.558,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Early,1:25.558
STR,Aston Martin,7.0,0 days 00:01:26.208000,HARD,1.0,1,True,86.208,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Early,1:26.208
STR,Aston Martin,8.0,0 days 00:01:25.799000,HARD,1.0,1,True,85.799,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Early,1:25.799
STR,Aston Martin,9.0,0 days 00:01:26.024000,HARD,1.0,1,True,86.024,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Early,1:26.024
STR,Aston Martin,10.0,0 days 00:01:26.182000,HARD,1.0,1,True,86.182,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Early,1:26.182
STR,Aston Martin,11.0,0 days 00:01:25.675000,HARD,1.0,1,True,85.675,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Early,1:25.675
STR,Aston Martin,12.0,0 days 00:01:25.947000,HARD,1.0,1,True,85.947,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Early,1:25.947
STR,Aston Martin,13.0,0 days 00:01:26.143000,HARD,1.0,1,True,86.143,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Early,1:26.143
STR,Aston Martin,14.0,0 days 00:01:25.895000,HARD,1.0,1,True,85.895,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Early,1:25.895
STR,Aston Martin,15.0,0 days 00:01:26.986000,HARD,1.0,1,True,86.986,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Early,1:26.986
STR,Aston Martin,16.0,0 days 00:01:26.593000,HARD,1.0,1,True,86.593,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Early,1:26.593
STR,Aston Martin,17.0,0 days 00:01:26.584000,HARD,1.0,1,True,86.584,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Early,1:26.584
STR,Aston Martin,18.0,0 days 00:01:27.524000,HARD,1.0,1,True,87.524,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Mid,1:27.524
STR,Aston Martin,21.0,0 days 00:01:24.721000,HARD,2.0,1,True,84.721,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Mid,1:24.721
STR,Aston Martin,22.0,0 days 00:01:24.721000,HARD,2.0,1,True,84.721,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Mid,1:24.721
STR,Aston Martin,23.0,0 days 00:01:24.659000,HARD,2.0,1,True,84.659,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Mid,1:24.659
STR,Aston Martin,24.0,0 days 00:01:24.768000,HARD,2.0,1,True,84.768,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Mid,1:24.768
STR,Aston Martin,25.0,0 days 00:01:24.743000,HARD,2.0,1,True,84.743,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Mid,1:24.743
STR,Aston Martin,26.0,0 days 00:01:24.491000,HARD,2.0,1,True,84.491,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Mid,1:24.491
STR,Aston Martin,27.0,0 days 00:01:24.437000,HARD,2.0,1,True,84.437,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Mid,1:24.437
STR,Aston Martin,28.0,0 days 00:01:24.618000,HARD,2.0,1,True,84.618,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Mid,1:24.618
STR,Aston Martin,29.0,0 days 00:01:25.397000,HARD,2.0,1,True,85.397,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Mid,1:25.397
STR,Aston Martin,30.0,0 days 00:01:26.377000,HARD,2.0,1,True,86.377,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Mid,1:26.377
STR,Aston Martin,31.0,0 days 00:01:24.749000,HARD,2.0,1,True,84.749,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Mid,1:24.749
STR,Aston Martin,32.0,0 days 00:01:25.576000,HARD,2.0,1,True,85.576,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Mid,1:25.576
STR,Aston Martin,33.0,0 days 00:01:24.947000,HARD,2.0,1,True,84.947,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Mid,1:24.947
STR,Aston Martin,34.0,0 days 00:01:24.856000,HARD,2.0,1,True,84.856,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Mid,1:24.856
STR,Aston Martin,35.0,0 days 00:01:24.863000,HARD,2.0,1,True,84.863,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Mid,1:24.863
STR,Aston Martin,38.0,0 days 00:01:23.617000,MEDIUM,3.0,1,True,83.617,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Late,1:23.617
STR,Aston Martin,39.0,0 days 00:01:24.430000,MEDIUM,3.0,1,True,84.43,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Late,1:24.430
STR,Aston Martin,40.0,0 days 00:01:25.777000,MEDIUM,3.0,1,True,85.777,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Late,1:25.777
STR,Aston Martin,41.0,0 days 00:01:23.702000,MEDIUM,3.0,1,True,83.702,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Late,1:23.702
STR,Aston Martin,42.0,0 days 00:01:23.823000,MEDIUM,3.0,1,True,83.823,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Late,1:23.823
STR,Aston Martin,43.0,0 days 00:01:23.810000,MEDIUM,3.0,1,True,83.81,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Late,1:23.810
STR,Aston Martin,44.0,0 days 00:01:23.654000,MEDIUM,3.0,1,True,83.654,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Late,1:23.654
STR,Aston Martin,45.0,0 days 00:01:23.427000,MEDIUM,3.0,1,True,83.427,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Late,1:23.427
STR,Aston Martin,46.0,0 days 00:01:23.906000,MEDIUM,3.0,1,True,83.906,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Late,1:23.906
STR,Aston Martin,47.0,0 days 00:01:24.014000,MEDIUM,3.0,1,True,84.014,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Late,1:24.014
STR,Aston Martin,48.0,0 days 00:01:26.104000,MEDIUM,3.0,1,True,86.104,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Late,1:26.104
STR,Aston Martin,49.0,0 days 00:01:25.064000,MEDIUM,3.0,1,True,85.064,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Late,1:25.064
STR,Aston Martin,52.0,0 days 00:01:22.232000,SOFT,4.0,1,True,82.232,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Late,1:22.232
TSU,RB,2.0,0 days 00:01:27.538000,HARD,1.0,1,True,87.538,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:27.538
TSU,RB,3.0,0 days 00:01:26.665000,HARD,1.0,1,True,86.665,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Early,1:26.665
TSU,RB,4.0,0 days 00:01:26.198000,HARD,1.0,1,True,86.198,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Early,1:26.198
TSU,RB,5.0,0 days 00:01:32.241000,HARD,1.0,1,True,92.241,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Early,1:32.241
TSU,RB,6.0,0 days 00:01:28.473000,HARD,1.0,1,True,88.473,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Early,1:28.473
VER,Red Bull Racing,2.0,0 days 00:01:26.170000,HARD,1.0,1,True,86.17,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:26.170
VER,Red Bull Racing,3.0,0 days 00:01:25.855000,HARD,1.0,1,True,85.855,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Early,1:25.855
VER,Red Bull Racing,4.0,0 days 00:01:25.633000,HARD,1.0,1,True,85.633,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Early,1:25.633
VER,Red Bull Racing,5.0,0 days 00:01:25.218000,HARD,1.0,1,True,85.218,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Early,1:25.218
VER,Red Bull Racing,6.0,0 days 00:01:25.096000,HARD,1.0,1,True,85.096,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Early,1:25.096
VER,Red Bull Racing,7.0,0 days 00:01:25.042000,HARD,1.0,1,True,85.042,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Early,1:25.042
VER,Red Bull Racing,8.0,0 days 00:01:24.918000,HARD,1.0,1,True,84.918,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Early,1:24.918
VER,Red Bull Racing,9.0,0 days 00:01:25.050000,HARD,1.0,1,True,85.05,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Early,1:25.050
VER,Red Bull Racing,10.0,0 days 00:01:24.964000,HARD,1.0,1,True,84.964,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Early,1:24.964
VER,Red Bull Racing,11.0,0 days 00:01:24.978000,HARD,1.0,1,True,84.978,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Early,1:24.978
VER,Red Bull Racing,12.0,0 days 00:01:24.968000,HARD,1.0,1,True,84.968,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Early,1:24.968
VER,Red Bull Racing,13.0,0 days 00:01:24.957000,HARD,1.0,1,True,84.957,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Early,1:24.957
VER,Red Bull Racing,14.0,0 days 00:01:25.287000,HARD,1.0,1,True,85.287,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Early,1:25.287
VER,Red Bull Racing,15.0,0 days 00:01:25.746000,HARD,1.0,1,True,85.746,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Early,1:25.746
VER,Red Bull Racing,16.0,0 days 00:01:25.244000,HARD,1.0,1,True,85.244,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Early,1:25.244
VER,Red Bull Racing,17.0,0 days 00:01:25.340000,HARD,1.0,1,True,85.34,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Early,1:25.340
VER,Red Bull Racing,18.0,0 days 00:01:25.469000,HARD,1.0,1,True,85.469,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Mid,1:25.469
VER,Red Bull Racing,19.0,0 days 00:01:25.537000,HARD,1.0,1,True,85.537,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,17,Mid,1:25.537
VER,Red Bull Racing,20.0,0 days 00:01:25.559000,HARD,1.0,1,True,85.559,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,18,Mid,1:25.559
VER,Red Bull Racing,21.0,0 days 00:01:25.381000,HARD,1.0,1,True,85.381,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,19,Mid,1:25.381
VER,Red Bull Racing,24.0,0 days 00:01:23.545000,HARD,2.0,1,True,83.545,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Mid,1:23.545
VER,Red Bull Racing,25.0,0 days 00:01:23.801000,HARD,2.0,1,True,83.801,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Mid,1:23.801
VER,Red Bull Racing,26.0,0 days 00:01:23.618000,HARD,2.0,1,True,83.618,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Mid,1:23.618
VER,Red Bull Racing,27.0,0 days 00:01:23.524000,HARD,2.0,1,True,83.524,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Mid,1:23.524
VER,Red Bull Racing,28.0,0 days 00:01:23.509000,HARD,2.0,1,True,83.509,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Mid,1:23.509
VER,Red Bull Racing,29.0,0 days 00:01:23.452000,HARD,2.0,1,True,83.452,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Mid,1:23.452
VER,Red Bull Racing,30.0,0 days 00:01:23.542000,HARD,2.0,1,True,83.542,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Mid,1:23.542
VER,Red Bull Racing,31.0,0 days 00:01:23.424000,HARD,2.0,1,True,83.424,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Mid,1:23.424
VER,Red Bull Racing,32.0,0 days 00:01:23.490000,HARD,2.0,1,True,83.49,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Mid,1:23.490
VER,Red Bull Racing,33.0,0 days 00:01:23.621000,HARD,2.0,1,True,83.621,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Mid,1:23.621
VER,Red Bull Racing,34.0,0 days 00:01:23.576000,HARD,2.0,1,True,83.576,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Mid,1:23.576
VER,Red Bull Racing,35.0,0 days 00:01:23.589000,HARD,2.0,1,True,83.589,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Mid,1:23.589
VER,Red Bull Racing,36.0,0 days 00:01:23.559000,HARD,2.0,1,True,83.559,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Late,1:23.559
VER,Red Bull Racing,37.0,0 days 00:01:23.485000,HARD,2.0,1,True,83.485,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Late,1:23.485
VER,Red Bull Racing,38.0,0 days 00:01:23.427000,HARD,2.0,1,True,83.427,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Late,1:23.427
VER,Red Bull Racing,39.0,0 days 00:01:23.501000,HARD,2.0,1,True,83.501,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Late,1:23.501
VER,Red Bull Racing,40.0,0 days 00:01:24.337000,HARD,2.0,1,True,84.337,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Late,1:24.337
VER,Red Bull Racing,43.0,0 days 00:01:21.745000,MEDIUM,3.0,1,True,81.745,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Late,1:21.745
VER,Red Bull Racing,44.0,0 days 00:01:23.045000,MEDIUM,3.0,1,True,83.045,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Late,1:23.045
VER,Red Bull Racing,45.0,0 days 00:01:23.363000,MEDIUM,3.0,1,True,83.363,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Late,1:23.363
VER,Red Bull Racing,46.0,0 days 00:01:22.941000,MEDIUM,3.0,1,True,82.941,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Late,1:22.941
VER,Red Bull Racing,47.0,0 days 00:01:22.520000,MEDIUM,3.0,1,True,82.52,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Late,1:22.520
VER,Red Bull Racing,48.0,0 days 00:01:22.570000,MEDIUM,3.0,1,True,82.57,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Late,1:22.570
VER,Red Bull Racing,49.0,0 days 00:01:22.584000,MEDIUM,3.0,1,True,82.584,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Late,1:22.584
VER,Red Bull Racing,50.0,0 days 00:01:22.585000,MEDIUM,3.0,1,True,82.585,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Late,1:22.585
VER,Red Bull Racing,51.0,0 days 00:01:22.574000,MEDIUM,3.0,1,True,82.574,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Late,1:22.574
VER,Red Bull Racing,52.0,0 days 00:01:22.920000,MEDIUM,3.0,1,True,82.92,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Late,1:22.920
VER,Red Bull Racing,53.0,0 days 00:01:23.711000,MEDIUM,3.0,1,True,83.711,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Late,1:23.711
ZHO,Kick Sauber,2.0,0 days 00:01:28.721000,MEDIUM,1.0,1,True,88.721,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:28.721
ZHO,Kick Sauber,3.0,0 days 00:01:26.997000,MEDIUM,1.0,1,True,86.997,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Early,1:26.997
ZHO,Kick Sauber,4.0,0 days 00:01:26.226000,MEDIUM,1.0,1,True,86.226,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Early,1:26.226
ZHO,Kick Sauber,5.0,0 days 00:01:29.256000,MEDIUM,1.0,1,True,89.256,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Early,1:29.256
ZHO,Kick Sauber,6.0,0 days 00:01:25.942000,MEDIUM,1.0,1,True,85.942,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Early,1:25.942
ZHO,Kick Sauber,7.0,0 days 00:01:26.381000,MEDIUM,1.0,1,True,86.381,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Early,1:26.381
ZHO,Kick Sauber,8.0,0 days 00:01:26.411000,MEDIUM,1.0,1,True,86.411,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Early,1:26.411
ZHO,Kick Sauber,9.0,0 days 00:01:26.315000,MEDIUM,1.0,1,True,86.315,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Early,1:26.315
ZHO,Kick Sauber,10.0,0 days 00:01:26.128000,MEDIUM,1.0,1,True,86.128,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Early,1:26.128
ZHO,Kick Sauber,11.0,0 days 00:01:26.488000,MEDIUM,1.0,1,True,86.488,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Early,1:26.488
ZHO,Kick Sauber,12.0,0 days 00:01:26.348000,MEDIUM,1.0,1,True,86.348,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Early,1:26.348
ZHO,Kick Sauber,13.0,0 days 00:01:26.802000,MEDIUM,1.0,1,True,86.802,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Early,1:26.802
ZHO,Kick Sauber,14.0,0 days 00:01:27.092000,MEDIUM,1.0,1,True,87.092,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Early,1:27.092
ZHO,Kick Sauber,17.0,0 days 00:01:25.092000,HARD,2.0,1,True,85.092,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:25.092
ZHO,Kick Sauber,18.0,0 days 00:01:25.245000,HARD,2.0,1,True,85.245,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Mid,1:25.245
ZHO,Kick Sauber,19.0,0 days 00:01:25.777000,HARD,2.0,1,True,85.777,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Mid,1:25.777
ZHO,Kick Sauber,20.0,0 days 00:01:25.588000,HARD,2.0,1,True,85.588,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Mid,1:25.588
ZHO,Kick Sauber,21.0,0 days 00:01:25.743000,HARD,2.0,1,True,85.743,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Mid,1:25.743
ZHO,Kick Sauber,22.0,0 days 00:01:25.876000,HARD,2.0,1,True,85.876,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Mid,1:25.876
ZHO,Kick Sauber,23.0,0 days 00:01:26.061000,HARD,2.0,1,True,86.061,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Mid,1:26.061
ZHO,Kick Sauber,24.0,0 days 00:01:26.041000,HARD,2.0,1,True,86.041,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Mid,1:26.041
ZHO,Kick Sauber,25.0,0 days 00:01:25.583000,HARD,2.0,1,True,85.583,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Mid,1:25.583
ZHO,Kick Sauber,26.0,0 days 00:01:25.549000,HARD,2.0,1,True,85.549,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Mid,1:25.549
ZHO,Kick Sauber,27.0,0 days 00:01:25.603000,HARD,2.0,1,True,85.603,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Mid,1:25.603
