Driver,Team,LapNumber,LapTime,Compound,Stint,TrackStatus,IsAccurate,Year,Track,Session,LapTimeSeconds
SAI,Ferrari,29.0,0 days 00:01:23.473000,HARD,2.0,1,True,2024,Monza,R,83.473
SAI,Ferrari,30.0,0 days 00:01:23.584000,HARD,2.0,1,True,2024,Monza,R,83.584
SAI,Ferrari,31.0,0 days 00:01:23.330000,HARD,2.0,1,True,2024,Monza,R,83.33
SAI,Ferrari,32.0,0 days 00:01:23.354000,HARD,2.0,1,True,2024,Monza,R,83.354
SAI,Ferrari,33.0,0 days 00:01:23.412000,HARD,2.0,1,True,2024,Monza,R,83.412
SAI,Ferrari,34.0,0 days 00:01:23.285000,HARD,2.0,1,True,2024,Monza,R,83.285
SAI,Ferrari,35.0,0 days 00:01:23.334000,HARD,2.0,1,True,2024,Monza,R,83.334
SAI,Ferrari,36.0,0 days 00:01:23.270000,HARD,2.0,1,True,2024,Monza,R,83.27
SAI,Ferrari,37.0,0 days 00:01:23.290000,HARD,2.0,1,True,2024,Monza,R,83.29
SAI,Ferrari,38.0,0 days 00:01:23.551000,HARD,2.0,1,True,2024,Monza,R,83.551
SAI,Ferrari,39.0,0 days 00:01:23.809000,HARD,2.0,1,True,2024,Monza,R,83.809
SAI,Ferrari,40.0,0 days 00:01:23.803000,HARD,2.0,1,True,2024,Monza,R,83.803
SAI,Ferrari,41.0,0 days 00:01:23.337000,HARD,2.0,1,True,2024,Monza,R,83.337
SAI,Ferrari,42.0,0 days 00:01:23.838000,HARD,2.0,1,True,2024,Monza,R,83.838
SAI,Ferrari,43.0,0 days 00:01:23.793000,HARD,2.0,1,True,2024,Monza,R,83.793
SAI,Ferrari,44.0,0 days 00:01:23.931000,HARD,2.0,1,True,2024,Monza,R,83.931
SAI,Ferrari,45.0,0 days 00:01:25.113000,HARD,2.0,1,True,2024,Monza,R,85.113
SAI,Ferrari,46.0,0 days 00:01:24.001000,HARD,2.0,1,True,2024,Monza,R,84.001
SAI,Ferrari,47.0,0 days 00:01:24.090000,HARD,2.0,1,True,2024,Monza,R,84.09
SAI,Ferrari,48.0,0 days 00:01:24.939000,HARD,2.0,1,True,2024,Monza,R,84.939
SAI,Ferrari,49.0,0 days 00:01:23.921000,HARD,2.0,1,True,2024,Monza,R,83.921
SAI,Ferrari,50.0,0 days 00:01:23.769000,HARD,2.0,1,True,2024,Monza,R,83.769
SAI,Ferrari,51.0,0 days 00:01:23.754000,HARD,2.0,1,True,2024,Monza,R,83.754
SAI,Ferrari,52.0,0 days 00:01:23.722000,HARD,2.0,1,True,2024,Monza,R,83.722
SAI,Ferrari,53.0,0 days 00:01:23.219000,HARD,2.0,1,True,2024,Monza,R,83.219
HAM,Mercedes,2.0,0 days 00:01:26.043000,MEDIUM,1.0,1,True,2024,Monza,R,86.043
HAM,Mercedes,3.0,0 days 00:01:25.630000,MEDIUM,1.0,1,True,2024,Monza,R,85.63
HAM,Mercedes,4.0,0 days 00:01:25.722000,MEDIUM,1.0,1,True,2024,Monza,R,85.722
HAM,Mercedes,5.0,0 days 00:01:24.771000,MEDIUM,1.0,1,True,2024,Monza,R,84.771
HAM,Mercedes,6.0,0 days 00:01:24.919000,MEDIUM,1.0,1,True,2024,Monza,R,84.919
HAM,Mercedes,7.0,0 days 00:01:25.205000,MEDIUM,1.0,1,True,2024,Monza,R,85.205
HAM,Mercedes,8.0,0 days 00:01:24.871000,MEDIUM,1.0,1,True,2024,Monza,R,84.871
HAM,Mercedes,9.0,0 days 00:01:25.035000,MEDIUM,1.0,1,True,2024,Monza,R,85.035
HAM,Mercedes,10.0,0 days 00:01:24.909000,MEDIUM,1.0,1,True,2024,Monza,R,84.909
HAM,Mercedes,11.0,0 days 00:01:24.938000,MEDIUM,1.0,1,True,2024,Monza,R,84.938
HAM,Mercedes,12.0,0 days 00:01:24.932000,MEDIUM,1.0,1,True,2024,Monza,R,84.932
HAM,Mercedes,13.0,0 days 00:01:25.329000,MEDIUM,1.0,1,True,2024,Monza,R,85.329
HAM,Mercedes,14.0,0 days 00:01:25.817000,MEDIUM,1.0,1,True,2024,Monza,R,85.817
HAM,Mercedes,17.0,0 days 00:01:24.843000,HARD,2.0,1,True,2024,Monza,R,84.843
HAM,Mercedes,18.0,0 days 00:01:24.831000,HARD,2.0,1,True,2024,Monza,R,84.831
HAM,Mercedes,19.0,0 days 00:01:24.649000,HARD,2.0,1,True,2024,Monza,R,84.649
HAM,Mercedes,20.0,0 days 00:01:24.640000,HARD,2.0,1,True,2024,Monza,R,84.64
HAM,Mercedes,21.0,0 days 00:01:24.915000,HARD,2.0,1,True,2024,Monza,R,84.915
HAM,Mercedes,22.0,0 days 00:01:24.613000,HARD,2.0,1,True,2024,Monza,R,84.613
HAM,Mercedes,23.0,0 days 00:01:24.132000,HARD,2.0,1,True,2024,Monza,R,84.132
HAM,Mercedes,24.0,0 days 00:01:23.818000,HARD,2.0,1,True,2024,Monza,R,83.818
HAM,Mercedes,25.0,0 days 00:01:23.804000,HARD,2.0,1,True,2024,Monza,R,83.804
HAM,Mercedes,26.0,0 days 00:01:23.673000,HARD,2.0,1,True,2024,Monza,R,83.673
HAM,Mercedes,27.0,0 days 00:01:23.495000,HARD,2.0,1,True,2024,Monza,R,83.495
HAM,Mercedes,28.0,0 days 00:01:23.640000,HARD,2.0,1,True,2024,Monza,R,83.64
HAM,Mercedes,29.0,0 days 00:01:23.507000,HARD,2.0,1,True,2024,Monza,R,83.507
HAM,Mercedes,30.0,0 days 00:01:23.445000,HARD,2.0,1,True,2024,Monza,R,83.445
HAM,Mercedes,31.0,0 days 00:01:23.360000,HARD,2.0,1,True,2024,Monza,R,83.36
HAM,Mercedes,32.0,0 days 00:01:23.328000,HARD,2.0,1,True,2024,Monza,R,83.328
HAM,Mercedes,33.0,0 days 00:01:23.397000,HARD,2.0,1,True,2024,Monza,R,83.397
HAM,Mercedes,34.0,0 days 00:01:23.531000,HARD,2.0,1,True,2024,Monza,R,83.531
HAM,Mercedes,35.0,0 days 00:01:23.378000,HARD,2.0,1,True,2024,Monza,R,83.378
HAM,Mercedes,36.0,0 days 00:01:23.601000,HARD,2.0,1,True,2024,Monza,R,83.601
HAM,Mercedes,39.0,0 days 00:01:22.968000,HARD,3.0,1,True,2024,Monza,R,82.968
HAM,Mercedes,40.0,0 days 00:01:23.012000,HARD,3.0,1,True,2024,Monza,R,83.012
HAM,Mercedes,41.0,0 days 00:01:22.927000,HARD,3.0,1,True,2024,Monza,R,82.927
HAM,Mercedes,42.0,0 days 00:01:22.520000,HARD,3.0,1,True,2024,Monza,R,82.52
HAM,Mercedes,43.0,0 days 00:01:22.396000,HARD,3.0,1,True,2024,Monza,R,82.396
HAM,Mercedes,44.0,0 days 00:01:22.136000,HARD,3.0,1,True,2024,Monza,R,82.136
HAM,Mercedes,45.0,0 days 00:01:22.176000,HARD,3.0,1,True,2024,Monza,R,82.176
HAM,Mercedes,46.0,0 days 00:01:22.307000,HARD,3.0,1,True,2024,Monza,R,82.307
HAM,Mercedes,47.0,0 days 00:01:22.471000,HARD,3.0,1,True,2024,Monza,R,82.471
HAM,Mercedes,48.0,0 days 00:01:22.794000,HARD,3.0,1,True,2024,Monza,R,82.794
HAM,Mercedes,49.0,0 days 00:01:22.446000,HARD,3.0,1,True,2024,Monza,R,82.446
HAM,Mercedes,50.0,0 days 00:01:22.243000,HARD,3.0,1,True,2024,Monza,R,82.243
HAM,Mercedes,51.0,0 days 00:01:22.737000,HARD,3.0,1,True,2024,Monza,R,82.737
HAM,Mercedes,52.0,0 days 00:01:25.703000,HARD,3.0,1,True,2024,Monza,R,85.703
HAM,Mercedes,53.0,0 days 00:01:21.512000,HARD,3.0,1,True,2024,Monza,R,81.512
VER,Red Bull Racing,2.0,0 days 00:01:26.170000,HARD,1.0,1,True,2024,Monza,R,86.17
VER,Red Bull Racing,3.0,0 days 00:01:25.855000,HARD,1.0,1,True,2024,Monza,R,85.855
VER,Red Bull Racing,4.0,0 days 00:01:25.633000,HARD,1.0,1,True,2024,Monza,R,85.633
VER,Red Bull Racing,5.0,0 days 00:01:25.218000,HARD,1.0,1,True,2024,Monza,R,85.218
VER,Red Bull Racing,6.0,0 days 00:01:25.096000,HARD,1.0,1,True,2024,Monza,R,85.096
VER,Red Bull Racing,7.0,0 days 00:01:25.042000,HARD,1.0,1,True,2024,Monza,R,85.042
VER,Red Bull Racing,8.0,0 days 00:01:24.918000,HARD,1.0,1,True,2024,Monza,R,84.918
VER,Red Bull Racing,9.0,0 days 00:01:25.050000,HARD,1.0,1,True,2024,Monza,R,85.05
VER,Red Bull Racing,10.0,0 days 00:01:24.964000,HARD,1.0,1,True,2024,Monza,R,84.964
VER,Red Bull Racing,11.0,0 days 00:01:24.978000,HARD,1.0,1,True,2024,Monza,R,84.978
VER,Red Bull Racing,12.0,0 days 00:01:24.968000,HARD,1.0,1,True,2024,Monza,R,84.968
VER,Red Bull Racing,13.0,0 days 00:01:24.957000,HARD,1.0,1,True,2024,Monza,R,84.957
VER,Red Bull Racing,14.0,0 days 00:01:25.287000,HARD,1.0,1,True,2024,Monza,R,85.287
VER,Red Bull Racing,15.0,0 days 00:01:25.746000,HARD,1.0,1,True,2024,Monza,R,85.746
VER,Red Bull Racing,16.0,0 days 00:01:25.244000,HARD,1.0,1,True,2024,Monza,R,85.244
VER,Red Bull Racing,17.0,0 days 00:01:25.340000,HARD,1.0,1,True,2024,Monza,R,85.34
VER,Red Bull Racing,18.0,0 days 00:01:25.469000,HARD,1.0,1,True,2024,Monza,R,85.469
VER,Red Bull Racing,19.0,0 days 00:01:25.537000,HARD,1.0,1,True,2024,Monza,R,85.537
VER,Red Bull Racing,20.0,0 days 00:01:25.559000,HARD,1.0,1,True,2024,Monza,R,85.559
VER,Red Bull Racing,21.0,0 days 00:01:25.381000,HARD,1.0,1,True,2024,Monza,R,85.381
VER,Red Bull Racing,24.0,0 days 00:01:23.545000,HARD,2.0,1,True,2024,Monza,R,83.545
VER,Red Bull Racing,25.0,0 days 00:01:23.801000,HARD,2.0,1,True,2024,Monza,R,83.801
VER,Red Bull Racing,26.0,0 days 00:01:23.618000,HARD,2.0,1,True,2024,Monza,R,83.618
VER,Red Bull Racing,27.0,0 days 00:01:23.524000,HARD,2.0,1,True,2024,Monza,R,83.524
VER,Red Bull Racing,28.0,0 days 00:01:23.509000,HARD,2.0,1,True,2024,Monza,R,83.509
VER,Red Bull Racing,29.0,0 days 00:01:23.452000,HARD,2.0,1,True,2024,Monza,R,83.452
VER,Red Bull Racing,30.0,0 days 00:01:23.542000,HARD,2.0,1,True,2024,Monza,R,83.542
VER,Red Bull Racing,31.0,0 days 00:01:23.424000,HARD,2.0,1,True,2024,Monza,R,83.424
VER,Red Bull Racing,32.0,0 days 00:01:23.490000,HARD,2.0,1,True,2024,Monza,R,83.49
VER,Red Bull Racing,33.0,0 days 00:01:23.621000,HARD,2.0,1,True,2024,Monza,R,83.621
VER,Red Bull Racing,34.0,0 days 00:01:23.576000,HARD,2.0,1,True,2024,Monza,R,83.576
VER,Red Bull Racing,35.0,0 days 00:01:23.589000,HARD,2.0,1,True,2024,Monza,R,83.589
VER,Red Bull Racing,36.0,0 days 00:01:23.559000,HARD,2.0,1,True,2024,Monza,R,83.559
VER,Red Bull Racing,37.0,0 days 00:01:23.485000,HARD,2.0,1,True,2024,Monza,R,83.485
VER,Red Bull Racing,38.0,0 days 00:01:23.427000,HARD,2.0,1,True,2024,Monza,R,83.427
VER,Red Bull Racing,39.0,0 days 00:01:23.501000,HARD,2.0,1,True,2024,Monza,R,83.501
VER,Red Bull Racing,40.0,0 days 00:01:24.337000,HARD,2.0,1,True,2024,Monza,R,84.337
VER,Red Bull Racing,43.0,0 days 00:01:21.745000,MEDIUM,3.0,1,True,2024,Monza,R,81.745
VER,Red Bull Racing,44.0,0 days 00:01:23.045000,MEDIUM,3.0,1,True,2024,Monza,R,83.045
VER,Red Bull Racing,45.0,0 days 00:01:23.363000,MEDIUM,3.0,1,True,2024,Monza,R,83.363
VER,Red Bull Racing,46.0,0 days 00:01:22.941000,MEDIUM,3.0,1,True,2024,Monza,R,82.941
VER,Red Bull Racing,47.0,0 days 00:01:22.520000,MEDIUM,3.0,1,True,2024,Monza,R,82.52
VER,Red Bull Racing,48.0,0 days 00:01:22.570000,MEDIUM,3.0,1,True,2024,Monza,R,82.57
VER,Red Bull Racing,49.0,0 days 00:01:22.584000,MEDIUM,3.0,1,True,2024,Monza,R,82.584
VER,Red Bull Racing,50.0,0 days 00:01:22.585000,MEDIUM,3.0,1,True,2024,Monza,R,82.585
VER,Red Bull Racing,51.0,0 days 00:01:22.574000,MEDIUM,3.0,1,True,2024,Monza,R,82.574
VER,Red Bull Racing,52.0,0 days 00:01:22.920000,MEDIUM,3.0,1,True,2024,Monza,R,82.92
VER,Red Bull Racing,53.0,0 days 00:01:23.711000,MEDIUM,3.0,1,True,2024,Monza,R,83.711
RUS,Mercedes,2.0,0 days 00:01:26.055000,MEDIUM,1.0,1,True,2024,Monza,R,86.055
RUS,Mercedes,3.0,0 days 00:01:25.733000,MEDIUM,1.0,1,True,2024,Monza,R,85.733
RUS,Mercedes,4.0,0 days 00:01:25.762000,MEDIUM,1.0,1,True,2024,Monza,R,85.762
RUS,Mercedes,5.0,0 days 00:01:25.494000,MEDIUM,1.0,1,True,2024,Monza,R,85.494
RUS,Mercedes,6.0,0 days 00:01:25.101000,MEDIUM,1.0,1,True,2024,Monza,R,85.101
RUS,Mercedes,7.0,0 days 00:01:25.046000,MEDIUM,1.0,1,True,2024,Monza,R,85.046
RUS,Mercedes,8.0,0 days 00:01:25.216000,MEDIUM,1.0,1,True,2024,Monza,R,85.216
RUS,Mercedes,9.0,0 days 00:01:25.115000,MEDIUM,1.0,1,True,2024,Monza,R,85.115
RUS,Mercedes,10.0,0 days 00:01:25.468000,MEDIUM,1.0,1,True,2024,Monza,R,85.468
RUS,Mercedes,13.0,0 days 00:01:24.546000,HARD,2.0,1,True,2024,Monza,R,84.546
RUS,Mercedes,14.0,0 days 00:01:24.548000,HARD,2.0,1,True,2024,Monza,R,84.548
RUS,Mercedes,15.0,0 days 00:01:24.560000,HARD,2.0,1,True,2024,Monza,R,84.56
RUS,Mercedes,16.0,0 days 00:01:24.692000,HARD,2.0,1,True,2024,Monza,R,84.692
RUS,Mercedes,17.0,0 days 00:01:24.546000,HARD,2.0,1,True,2024,Monza,R,84.546
RUS,Mercedes,18.0,0 days 00:01:24.521000,HARD,2.0,1,True,2024,Monza,R,84.521
RUS,Mercedes,19.0,0 days 00:01:24.706000,HARD,2.0,1,True,2024,Monza,R,84.706
RUS,Mercedes,20.0,0 days 00:01:25.504000,HARD,2.0,1,True,2024,Monza,R,85.504
RUS,Mercedes,21.0,0 days 00:01:24.626000,HARD,2.0,1,True,2024,Monza,R,84.626
RUS,Mercedes,22.0,0 days 00:01:24.711000,HARD,2.0,1,True,2024,Monza,R,84.711
RUS,Mercedes,23.0,0 days 00:01:24.624000,HARD,2.0,1,True,2024,Monza,R,84.624
RUS,Mercedes,24.0,0 days 00:01:24.621000,HARD,2.0,1,True,2024,Monza,R,84.621
RUS,Mercedes,25.0,0 days 00:01:25.174000,HARD,2.0,1,True,2024,Monza,R,85.174
RUS,Mercedes,26.0,0 days 00:01:23.575000,HARD,2.0,1,True,2024,Monza,R,83.575
RUS,Mercedes,27.0,0 days 00:01:23.732000,HARD,2.0,1,True,2024,Monza,R,83.732
RUS,Mercedes,28.0,0 days 00:01:23.383000,HARD,2.0,1,True,2024,Monza,R,83.383
RUS,Mercedes,29.0,0 days 00:01:23.516000,HARD,2.0,1,True,2024,Monza,R,83.516
RUS,Mercedes,30.0,0 days 00:01:23.177000,HARD,2.0,1,True,2024,Monza,R,83.177
RUS,Mercedes,31.0,0 days 00:01:25.331000,HARD,2.0,1,True,2024,Monza,R,85.331
RUS,Mercedes,32.0,0 days 00:01:23.542000,HARD,2.0,1,True,2024,Monza,R,83.542
RUS,Mercedes,35.0,0 days 00:01:22.944000,HARD,3.0,1,True,2024,Monza,R,82.944
RUS,Mercedes,36.0,0 days 00:01:23.333000,HARD,3.0,1,True,2024,Monza,R,83.333
RUS,Mercedes,37.0,0 days 00:01:23.158000,HARD,3.0,1,True,2024,Monza,R,83.158
RUS,Mercedes,38.0,0 days 00:01:25.166000,HARD,3.0,1,True,2024,Monza,R,85.166
RUS,Mercedes,39.0,0 days 00:01:23.142000,HARD,3.0,1,True,2024,Monza,R,83.142
RUS,Mercedes,40.0,0 days 00:01:22.886000,HARD,3.0,1,True,2024,Monza,R,82.886
RUS,Mercedes,41.0,0 days 00:01:24.039000,HARD,3.0,1,True,2024,Monza,R,84.039
RUS,Mercedes,42.0,0 days 00:01:22.799000,HARD,3.0,1,True,2024,Monza,R,82.799
RUS,Mercedes,43.0,0 days 00:01:22.939000,HARD,3.0,1,True,2024,Monza,R,82.939
RUS,Mercedes,44.0,0 days 00:01:22.923000,HARD,3.0,1,True,2024,Monza,R,82.923
RUS,Mercedes,45.0,0 days 00:01:22.685000,HARD,3.0,1,True,2024,Monza,R,82.685
RUS,Mercedes,46.0,0 days 00:01:22.419000,HARD,3.0,1,True,2024,Monza,R,82.419
RUS,Mercedes,47.0,0 days 00:01:22.343000,HARD,3.0,1,True,2024,Monza,R,82.343
RUS,Mercedes,48.0,0 days 00:01:22.165000,HARD,3.0,1,True,2024,Monza,R,82.165
RUS,Mercedes,49.0,0 days 00:01:22.036000,HARD,3.0,1,True,2024,Monza,R,82.036
RUS,Mercedes,50.0,0 days 00:01:22.156000,HARD,3.0,1,True,2024,Monza,R,82.156
RUS,Mercedes,51.0,0 days 00:01:22.311000,HARD,3.0,1,True,2024,Monza,R,82.311
RUS,Mercedes,52.0,0 days 00:01:22.447000,HARD,3.0,1,True,2024,Monza,R,82.447
RUS,Mercedes,53.0,0 days 00:01:22.700000,HARD,3.0,1,True,2024,Monza,R,82.7
PER,Red Bull Racing,2.0,0 days 00:01:26.411000,HARD,1.0,1,True,2024,Monza,R,86.411
PER,Red Bull Racing,3.0,0 days 00:01:25.757000,HARD,1.0,1,True,2024,Monza,R,85.757
PER,Red Bull Racing,4.0,0 days 00:01:25.805000,HARD,1.0,1,True,2024,Monza,R,85.805
PER,Red Bull Racing,5.0,0 days 00:01:25.447000,HARD,1.0,1,True,2024,Monza,R,85.447
PER,Red Bull Racing,6.0,0 days 00:01:25.105000,HARD,1.0,1,True,2024,Monza,R,85.105
PER,Red Bull Racing,7.0,0 days 00:01:25.434000,HARD,1.0,1,True,2024,Monza,R,85.434
PER,Red Bull Racing,8.0,0 days 00:01:25.186000,HARD,1.0,1,True,2024,Monza,R,85.186
PER,Red Bull Racing,9.0,0 days 00:01:24.977000,HARD,1.0,1,True,2024,Monza,R,84.977
PER,Red Bull Racing,10.0,0 days 00:01:24.841000,HARD,1.0,1,True,2024,Monza,R,84.841
PER,Red Bull Racing,11.0,0 days 00:01:24.773000,HARD,1.0,1,True,2024,Monza,R,84.773
PER,Red Bull Racing,12.0,0 days 00:01:24.654000,HARD,1.0,1,True,2024,Monza,R,84.654
PER,Red Bull Racing,13.0,0 days 00:01:25.041000,HARD,1.0,1,True,2024,Monza,R,85.041
PER,Red Bull Racing,14.0,0 days 00:01:25.229000,HARD,1.0,1,True,2024,Monza,R,85.229
PER,Red Bull Racing,15.0,0 days 00:01:25.543000,HARD,1.0,1,True,2024,Monza,R,85.543
PER,Red Bull Racing,16.0,0 days 00:01:25.434000,HARD,1.0,1,True,2024,Monza,R,85.434
PER,Red Bull Racing,17.0,0 days 00:01:25.444000,HARD,1.0,1,True,2024,Monza,R,85.444
PER,Red Bull Racing,18.0,0 days 00:01:25.448000,HARD,1.0,1,True,2024,Monza,R,85.448
PER,Red Bull Racing,19.0,0 days 00:01:25.683000,HARD,1.0,1,True,2024,Monza,R,85.683
PER,Red Bull Racing,20.0,0 days 00:01:26.111000,HARD,1.0,1,True,2024,Monza,R,86.111
PER,Red Bull Racing,21.0,0 days 00:01:25.864000,HARD,1.0,1,True,2024,Monza,R,85.864
PER,Red Bull Racing,22.0,0 days 00:01:25.709000,HARD,1.0,1,True,2024,Monza,R,85.709
PER,Red Bull Racing,25.0,0 days 00:01:24.109000,HARD,2.0,1,True,2024,Monza,R,84.109
PER,Red Bull Racing,26.0,0 days 00:01:23.975000,HARD,2.0,1,True,2024,Monza,R,83.975
PER,Red Bull Racing,27.0,0 days 00:01:23.784000,HARD,2.0,1,True,2024,Monza,R,83.784
PER,Red Bull Racing,28.0,0 days 00:01:23.598000,HARD,2.0,1,True,2024,Monza,R,83.598
PER,Red Bull Racing,29.0,0 days 00:01:23.854000,HARD,2.0,1,True,2024,Monza,R,83.854
PER,Red Bull Racing,30.0,0 days 00:01:23.474000,HARD,2.0,1,True,2024,Monza,R,83.474
PER,Red Bull Racing,31.0,0 days 00:01:25.086000,HARD,2.0,1,True,2024,Monza,R,85.086
PER,Red Bull Racing,32.0,0 days 00:01:23.825000,HARD,2.0,1,True,2024,Monza,R,83.825
PER,Red Bull Racing,33.0,0 days 00:01:23.473000,HARD,2.0,1,True,2024,Monza,R,83.473
PER,Red Bull Racing,34.0,0 days 00:01:23.611000,HARD,2.0,1,True,2024,Monza,R,83.611
PER,Red Bull Racing,37.0,0 days 00:01:23.291000,MEDIUM,3.0,1,True,2024,Monza,R,83.291
PER,Red Bull Racing,38.0,0 days 00:01:26.243000,MEDIUM,3.0,1,True,2024,Monza,R,86.243
PER,Red Bull Racing,39.0,0 days 00:01:23.707000,MEDIUM,3.0,1,True,2024,Monza,R,83.707
PER,Red Bull Racing,40.0,0 days 00:01:23.393000,MEDIUM,3.0,1,True,2024,Monza,R,83.393
PER,Red Bull Racing,41.0,0 days 00:01:23.267000,MEDIUM,3.0,1,True,2024,Monza,R,83.267
PER,Red Bull Racing,42.0,0 days 00:01:23.908000,MEDIUM,3.0,1,True,2024,Monza,R,83.908
PER,Red Bull Racing,43.0,0 days 00:01:24.537000,MEDIUM,3.0,1,True,2024,Monza,R,84.537
PER,Red Bull Racing,44.0,0 days 00:01:23.617000,MEDIUM,3.0,1,True,2024,Monza,R,83.617
PER,Red Bull Racing,45.0,0 days 00:01:23.033000,MEDIUM,3.0,1,True,2024,Monza,R,83.033
PER,Red Bull Racing,46.0,0 days 00:01:22.996000,MEDIUM,3.0,1,True,2024,Monza,R,82.996
PER,Red Bull Racing,47.0,0 days 00:01:22.971000,MEDIUM,3.0,1,True,2024,Monza,R,82.971
PER,Red Bull Racing,48.0,0 days 00:01:23.315000,MEDIUM,3.0,1,True,2024,Monza,R,83.315
PER,Red Bull Racing,49.0,0 days 00:01:23.612000,MEDIUM,3.0,1,True,2024,Monza,R,83.612
PER,Red Bull Racing,50.0,0 days 00:01:23.390000,MEDIUM,3.0,1,True,2024,Monza,R,83.39
PER,Red Bull Racing,51.0,0 days 00:01:23.415000,MEDIUM,3.0,1,True,2024,Monza,R,83.415
PER,Red Bull Racing,52.0,0 days 00:01:24.071000,MEDIUM,3.0,1,True,2024,Monza,R,84.071
PER,Red Bull Racing,53.0,0 days 00:01:24.511000,MEDIUM,3.0,1,True,2024,Monza,R,84.511
ALB,Williams,2.0,0 days 00:01:27.011000,MEDIUM,1.0,1,True,2024,Monza,R,87.011
ALB,Williams,3.0,0 days 00:01:26.282000,MEDIUM,1.0,1,True,2024,Monza,R,86.282
ALB,Williams,4.0,0 days 00:01:26.527000,MEDIUM,1.0,1,True,2024,Monza,R,86.527
ALB,Williams,5.0,0 days 00:01:26.039000,MEDIUM,1.0,1,True,2024,Monza,R,86.039
ALB,Williams,6.0,0 days 00:01:25.946000,MEDIUM,1.0,1,True,2024,Monza,R,85.946
ALB,Williams,7.0,0 days 00:01:25.990000,MEDIUM,1.0,1,True,2024,Monza,R,85.99
ALB,Williams,8.0,0 days 00:01:25.963000,MEDIUM,1.0,1,True,2024,Monza,R,85.963
ALB,Williams,9.0,0 days 00:01:25.666000,MEDIUM,1.0,1,True,2024,Monza,R,85.666
ALB,Williams,10.0,0 days 00:01:25.711000,MEDIUM,1.0,1,True,2024,Monza,R,85.711
ALB,Williams,11.0,0 days 00:01:25.734000,MEDIUM,1.0,1,True,2024,Monza,R,85.734
ALB,Williams,12.0,0 days 00:01:25.468000,MEDIUM,1.0,1,True,2024,Monza,R,85.468
ALB,Williams,13.0,0 days 00:01:25.533000,MEDIUM,1.0,1,True,2024,Monza,R,85.533
ALB,Williams,14.0,0 days 00:01:26.140000,MEDIUM,1.0,1,True,2024,Monza,R,86.14
ALB,Williams,15.0,0 days 00:01:26.463000,MEDIUM,1.0,1,True,2024,Monza,R,86.463
ALB,Williams,16.0,0 days 00:01:26.454000,MEDIUM,1.0,1,True,2024,Monza,R,86.454
ALB,Williams,19.0,0 days 00:01:25.254000,HARD,2.0,1,True,2024,Monza,R,85.254
ALB,Williams,20.0,0 days 00:01:25.074000,HARD,2.0,1,True,2024,Monza,R,85.074
ALB,Williams,21.0,0 days 00:01:24.860000,HARD,2.0,1,True,2024,Monza,R,84.86
ALB,Williams,22.0,0 days 00:01:25.053000,HARD,2.0,1,True,2024,Monza,R,85.053
ALB,Williams,23.0,0 days 00:01:25.132000,HARD,2.0,1,True,2024,Monza,R,85.132
ALB,Williams,24.0,0 days 00:01:25.196000,HARD,2.0,1,True,2024,Monza,R,85.196
ALB,Williams,25.0,0 days 00:01:24.707000,HARD,2.0,1,True,2024,Monza,R,84.707
ALB,Williams,26.0,0 days 00:01:25.065000,HARD,2.0,1,True,2024,Monza,R,85.065
ALB,Williams,27.0,0 days 00:01:24.949000,HARD,2.0,1,True,2024,Monza,R,84.949
ALB,Williams,28.0,0 days 00:01:24.793000,HARD,2.0,1,True,2024,Monza,R,84.793
ALB,Williams,29.0,0 days 00:01:24.871000,HARD,2.0,1,True,2024,Monza,R,84.871
ALB,Williams,30.0,0 days 00:01:24.754000,HARD,2.0,1,True,2024,Monza,R,84.754
ALB,Williams,31.0,0 days 00:01:25.229000,HARD,2.0,1,True,2024,Monza,R,85.229
ALB,Williams,32.0,0 days 00:01:24.412000,HARD,2.0,1,True,2024,Monza,R,84.412
ALB,Williams,33.0,0 days 00:01:26.282000,HARD,2.0,1,True,2024,Monza,R,86.282
ALB,Williams,34.0,0 days 00:01:25.570000,HARD,2.0,1,True,2024,Monza,R,85.57
ALB,Williams,35.0,0 days 00:01:24.994000,HARD,2.0,1,True,2024,Monza,R,84.994
ALB,Williams,36.0,0 days 00:01:24.748000,HARD,2.0,1,True,2024,Monza,R,84.748
ALB,Williams,37.0,0 days 00:01:25.882000,HARD,2.0,1,True,2024,Monza,R,85.882
ALB,Williams,38.0,0 days 00:01:25.214000,HARD,2.0,1,True,2024,Monza,R,85.214
ALB,Williams,39.0,0 days 00:01:24.971000,HARD,2.0,1,True,2024,Monza,R,84.971
ALB,Williams,40.0,0 days 00:01:24.552000,HARD,2.0,1,True,2024,Monza,R,84.552
ALB,Williams,41.0,0 days 00:01:24.372000,HARD,2.0,1,True,2024,Monza,R,84.372
ALB,Williams,42.0,0 days 00:01:24.874000,HARD,2.0,1,True,2024,Monza,R,84.874
ALB,Williams,43.0,0 days 00:01:24.669000,HARD,2.0,1,True,2024,Monza,R,84.669
ALB,Williams,44.0,0 days 00:01:24.678000,HARD,2.0,1,True,2024,Monza,R,84.678
ALB,Williams,45.0,0 days 00:01:24.569000,HARD,2.0,1,True,2024,Monza,R,84.569
ALB,Williams,46.0,0 days 00:01:24.554000,HARD,2.0,1,True,2024,Monza,R,84.554
ALB,Williams,47.0,0 days 00:01:24.383000,HARD,2.0,1,True,2024,Monza,R,84.383
ALB,Williams,48.0,0 days 00:01:24.149000,HARD,2.0,1,True,2024,Monza,R,84.149
