Driver,Team,LapNumber,LapTime,Compound,Stint,TrackStatus,IsAccurate,LapTimeSeconds,Year,Track,Session,AirTempC,TrackTempC,Rainfall,TyreAgeLaps,SessionProgress,LapTimeFormatted,FuelKg,EstimatedCarWeightKg,CompoundEffect,Intensity,TyreAgeEffect,EstimatedTyreTempC
ALB,Williams,23.0,0 days 00:01:25.132000,HARD,2.0,1,True,85.132,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Mid,1:25.132,64.33962264150944,862.3396226415094,2,-0.14203655352480662,2.4,52.85905887433988
ALB,Williams,24.0,0 days 00:01:25.196000,HARD,2.0,1,True,85.196,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Mid,1:25.196,62.264150943396224,860.2641509433962,2,-0.17545691906005087,3.0,53.25853668112841
ALB,Williams,25.0,0 days 00:01:24.707000,HARD,2.0,1,True,84.707,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Mid,1:24.707,60.18867924528302,858.188679245283,2,0.07989556135770512,3.5999999999999996,55.390651563634954
ALB,Williams,26.0,0 days 00:01:25.065000,HARD,2.0,1,True,85.065,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Mid,1:25.065,58.113207547169814,856.1132075471698,2,-0.10704960835509014,4.2,54.86898054535818
ALB,Williams,27.0,0 days 00:01:24.949000,HARD,2.0,1,True,84.949,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Mid,1:24.949,56.0377358490566,854.0377358490566,2,-0.04647519582245344,4.8,55.83242702055399
ALB,Williams,28.0,0 days 00:01:24.793000,HARD,2.0,1,True,84.793,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Mid,1:24.793,53.9622641509434,851.9622641509434,2,0.03498694516970906,5.3999999999999995,56.921199866506974
ALB,Williams,29.0,0 days 00:01:24.871000,HARD,2.0,1,True,84.871,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Mid,1:24.871,51.88679245283019,849.8867924528302,2,-0.005744125326368483,6.0,57.27681344353051
ALB,Williams,30.0,0 days 00:01:24.754000,HARD,2.0,1,True,84.754,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Mid,1:24.754,49.81132075471698,847.811320754717,2,0.05535248041775154,6.6,58.24339307799523
ALB,Williams,31.0,0 days 00:01:25.229000,HARD,2.0,1,True,85.229,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Mid,1:25.229,47.735849056603776,845.7358490566038,2,-0.19268929503916374,7.199999999999999,57.35514242525373
ALB,Williams,32.0,0 days 00:01:24.412000,HARD,2.0,1,True,84.412,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Mid,1:24.412,45.660377358490564,843.6603773584906,2,0.23394255874673203,7.8,60.51493354796911
ALB,Williams,33.0,0 days 00:01:26.282000,HARD,2.0,1,True,86.282,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Mid,1:26.282,43.58490566037736,841.5849056603773,2,-0.7425587467362884,8.4,55.25592571507099
ALB,Williams,34.0,0 days 00:01:25.570000,HARD,2.0,1,True,85.57,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Mid,1:25.570,41.509433962264154,839.5094339622642,2,-0.3707571801566535,9.0,58.086735114548794
ALB,Williams,35.0,0 days 00:01:24.994000,HARD,2.0,1,True,84.994,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Mid,1:24.994,39.43396226415095,837.433962264151,2,-0.06997389033942554,9.6,60.49143485345217
ALB,Williams,36.0,0 days 00:01:24.748000,HARD,2.0,1,True,84.748,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,17,Late,1:24.748,37.35849056603773,835.3584905660377,2,0.05848563968668115,10.0,61.662192033608804
ALB,Williams,37.0,0 days 00:01:25.882000,HARD,2.0,1,True,85.882,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,18,Late,1:25.882,35.283018867924525,833.2830188679245,2,-0.5336814621409933,10.0,58.10918942264276
ALB,Williams,38.0,0 days 00:01:25.214000,HARD,2.0,1,True,85.214,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,19,Late,1:25.214,33.20754716981132,831.2075471698113,2,-0.18485639686683972,10.0,60.20213981428768
ALB,Williams,39.0,0 days 00:01:24.971000,HARD,2.0,1,True,84.971,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,20,Late,1:24.971,31.132075471698116,829.1320754716982,2,-0.05796344647519783,10.0,60.96349751663753
ALB,Williams,40.0,0 days 00:01:24.552000,HARD,2.0,1,True,84.552,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,21,Late,1:24.552,29.05660377358491,827.0566037735849,2,0.16083550913837688,10.0,62.27629125031898
ALB,Williams,41.0,0 days 00:01:24.372000,HARD,2.0,1,True,84.372,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,22,Late,1:24.372,26.98113207547169,824.9811320754717,2,0.25483028720626527,10.0,62.84025991872631
ALB,Williams,42.0,0 days 00:01:24.874000,HARD,2.0,1,True,84.874,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,23,Late,1:24.874,24.905660377358487,822.9056603773585,2,-0.007310704960833289,10.0,61.26741396572372
ALB,Williams,43.0,0 days 00:01:24.669000,HARD,2.0,1,True,84.669,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,24,Late,1:24.669,22.830188679245282,820.8301886792453,2,0.09973890339425685,10.0,61.909711615854256
ALB,Williams,44.0,0 days 00:01:24.678000,HARD,2.0,1,True,84.678,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,25,Late,1:24.678,20.754716981132077,818.7547169811321,2,0.09503916449086244,10.0,61.88151318243389
ALB,Williams,45.0,0 days 00:01:24.569000,HARD,2.0,1,True,84.569,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,26,Late,1:24.569,18.679245283018872,816.6792452830189,2,0.15195822454307878,10.0,62.22302754274719
ALB,Williams,46.0,0 days 00:01:24.554000,HARD,2.0,1,True,84.554,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,27,Late,1:24.554,16.603773584905667,814.6037735849056,2,0.1597911227154028,10.0,62.27002493178114
ALB,Williams,47.0,0 days 00:01:24.383000,HARD,2.0,1,True,84.383,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,28,Late,1:24.383,14.528301886792448,812.5283018867924,2,0.24908616187989677,10.0,62.8057951667681
ALB,Williams,48.0,0 days 00:01:24.149000,HARD,2.0,1,True,84.149,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,29,Late,1:24.149,12.452830188679243,810.4528301886793,2,0.3712793733681442,10.0,63.53895443569758
ALB,Williams,49.0,0 days 00:01:24.262000,HARD,2.0,1,True,84.262,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,30,Late,1:24.262,10.377358490566039,808.377358490566,2,0.31227154046997235,10.0,63.18490743830855
ALB,Williams,50.0,0 days 00:01:23.956000,HARD,2.0,1,True,83.956,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,31,Late,1:23.956,8.301886792452834,806.3018867924528,2,0.47206266318537515,10.0,64.14365417460097
ALB,Williams,51.0,0 days 00:01:23.921000,HARD,2.0,1,True,83.921,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,32,Late,1:23.921,6.226415094339629,804.2264150943396,2,0.4903394255874621,10.0,64.2533147490135
ALB,Williams,52.0,0 days 00:01:23.955000,HARD,2.0,1,True,83.955,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,33,Late,1:23.955,4.15094339622641,802.1509433962265,2,0.47258485639686587,10.0,64.14678733386991
ALB,Williams,53.0,0 days 00:01:23.918000,HARD,2.0,1,True,83.918,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,34,Late,1:23.918,2.075471698113205,800.0754716981132,2,0.4919060052219269,10.0,64.26271422682028
ALO,Aston Martin,2.0,0 days 00:01:27.236000,MEDIUM,1.0,1,True,87.236,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:27.236,107.9245283018868,905.9245283018868,5,-1.0,0.0,48.31127819548872
ALO,Aston Martin,3.0,0 days 00:01:26.410000,MEDIUM,1.0,1,True,86.41,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Early,1:26.410,105.84905660377359,903.8490566037735,5,-0.8093994778067843,0.6,50.054881328648015
ALO,Aston Martin,4.0,0 days 00:01:26.411000,MEDIUM,1.0,1,True,86.411,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Early,1:26.411,103.77358490566037,901.7735849056604,5,-0.8099216710182752,1.2,50.65174816937907
ALO,Aston Martin,5.0,0 days 00:01:26.218000,MEDIUM,1.0,1,True,86.218,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Early,1:26.218,101.69811320754717,899.6981132075472,5,-0.7091383812010442,1.7999999999999998,51.85644790828245
ALO,Aston Martin,6.0,0 days 00:01:25.911000,MEDIUM,1.0,1,True,85.911,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Early,1:25.911,99.62264150943396,897.622641509434,5,-0.5488250652741506,2.4,53.418327803843816
ALO,Aston Martin,7.0,0 days 00:01:25.950000,MEDIUM,1.0,1,True,85.95,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Early,1:25.950,97.54716981132076,895.5471698113207,5,-0.5691906005221932,3.0,53.89613459235556
ALO,Aston Martin,8.0,0 days 00:01:25.693000,MEDIUM,1.0,1,True,85.693,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Early,1:25.693,95.47169811320755,893.4716981132076,5,-0.43498694516971054,3.5999999999999996,55.30135652447046
ALO,Aston Martin,9.0,0 days 00:01:25.969000,MEDIUM,1.0,1,True,85.969,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Early,1:25.969,93.39622641509433,891.3962264150944,5,-0.5791122715404653,4.2,55.03660456624593
ALO,Aston Martin,10.0,0 days 00:01:25.832000,MEDIUM,1.0,1,True,85.832,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Early,1:25.832,91.32075471698113,889.3207547169811,5,-0.507571801566575,4.8,56.06584738608927
ALO,Aston Martin,11.0,0 days 00:01:25.758000,MEDIUM,1.0,1,True,85.758,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Early,1:25.758,89.24528301886792,887.2452830188679,5,-0.46892950391644556,5.3999999999999995,56.89770117199004
ALO,Aston Martin,14.0,0 days 00:01:25.832000,HARD,2.0,1,True,85.832,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:25.832,83.01886792452831,881.0188679245283,2,-0.507571801566575,0.0,48.26584738608927
ALO,Aston Martin,15.0,0 days 00:01:24.670000,HARD,2.0,1,True,84.67,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Early,1:24.670,80.9433962264151,878.9433962264151,2,0.09921671018276611,0.6,52.506578456585316
ALO,Aston Martin,16.0,0 days 00:01:24.614000,HARD,2.0,1,True,84.614,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Early,1:24.614,78.86792452830188,876.8679245283018,2,0.1284595300261067,1.2,53.282035375645364
ALO,Aston Martin,17.0,0 days 00:01:24.574000,HARD,2.0,1,True,84.574,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Early,1:24.574,76.79245283018868,874.7924528301887,2,0.1493472584856399,1.7999999999999998,54.00736174640255
ALO,Aston Martin,18.0,0 days 00:01:24.882000,HARD,2.0,1,True,84.882,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Mid,1:24.882,74.71698113207547,872.7169811320755,2,-0.011488250652744387,2.4,53.64234869157225
ALO,Aston Martin,19.0,0 days 00:01:25.314000,HARD,2.0,1,True,85.314,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Mid,1:25.314,72.64150943396226,870.6415094339623,2,-0.23707571801566163,3.0,52.88882388739475
ALO,Aston Martin,20.0,0 days 00:01:25.676000,HARD,2.0,1,True,85.676,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Mid,1:25.676,70.56603773584905,868.566037735849,2,-0.42610966057441246,3.5999999999999996,52.354620232042244
ALO,Aston Martin,21.0,0 days 00:01:25.297000,HARD,2.0,1,True,85.297,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Mid,1:25.297,68.49056603773585,866.4905660377358,2,-0.22819843342036356,4.2,54.14208759496654
ALO,Aston Martin,22.0,0 days 00:01:25.451000,HARD,2.0,1,True,85.451,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Mid,1:25.451,66.41509433962264,864.4150943396227,2,-0.308616187989552,4.8,54.2595810675514
ALO,Aston Martin,23.0,0 days 00:01:25.017000,HARD,2.0,1,True,85.017,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Mid,1:25.017,64.33962264150944,862.3396226415094,2,-0.08198433420365324,5.3999999999999995,56.219372190266796
ALO,Aston Martin,24.0,0 days 00:01:24.588000,HARD,2.0,1,True,84.588,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Mid,1:24.588,62.264150943396224,860.2641509433962,2,0.14203655352480662,6.0,58.163497516637555
ALO,Aston Martin,25.0,0 days 00:01:24.504000,HARD,2.0,1,True,84.504,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Mid,1:24.504,60.18867924528302,858.188679245283,2,0.18590078328981377,6.6,59.0266828952276
ALO,Aston Martin,26.0,0 days 00:01:24.937000,HARD,2.0,1,True,84.937,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Mid,1:24.937,58.113207547169814,856.1132075471698,2,-0.04020887728459422,7.199999999999999,58.27002493178115
ALO,Aston Martin,27.0,0 days 00:01:24.891000,HARD,2.0,1,True,84.891,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Mid,1:24.891,56.0377358490566,854.0377358490566,2,-0.016187989556138805,7.8,59.01415025815188
ALO,Aston Martin,28.0,0 days 00:01:24.725000,HARD,2.0,1,True,84.725,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Mid,1:24.725,53.9622641509434,851.9622641509434,2,0.07049608355091629,8.4,60.134254696794216
ALO,Aston Martin,29.0,0 days 00:01:25.011000,HARD,2.0,1,True,85.011,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Mid,1:25.011,51.88679245283019,849.8867924528302,2,-0.07885117493472363,9.0,59.838171145880374
ALO,Aston Martin,30.0,0 days 00:01:25.039000,HARD,2.0,1,True,85.039,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Mid,1:25.039,49.81132075471698,847.811320754717,2,-0.09347258485639763,9.6,60.350442686350334
ALO,Aston Martin,31.0,0 days 00:01:25.128000,HARD,2.0,1,True,85.128,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,17,Mid,1:25.128,47.735849056603776,845.7358490566038,2,-0.13994778067885108,10.0,60.47159151141561
ALO,Aston Martin,32.0,0 days 00:01:25.099000,HARD,2.0,1,True,85.099,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,18,Mid,1:25.099,45.660377358490564,843.6603773584906,2,-0.12480417754569376,10.0,60.56245313021456
ALO,Aston Martin,33.0,0 days 00:01:25.289000,HARD,2.0,1,True,85.289,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,19,Mid,1:25.289,43.58490566037736,841.5849056603773,2,-0.22402088772845988,10.0,59.96715286911796
ALO,Aston Martin,34.0,0 days 00:01:25.083000,HARD,2.0,1,True,85.083,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,20,Mid,1:25.083,41.509433962264154,839.5094339622642,2,-0.11644908616187898,10.0,60.612583678517446
ALO,Aston Martin,37.0,0 days 00:01:23.703000,HARD,3.0,1,True,83.703,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Late,1:23.703,35.283018867924525,833.2830188679245,2,0.6041775456919022,0.0,54.93634346964013
ALO,Aston Martin,38.0,0 days 00:01:23.847000,HARD,3.0,1,True,83.847,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Late,1:23.847,33.20754716981132,831.2075471698113,2,0.528981723237599,0.6,55.08516853491432
ALO,Aston Martin,39.0,0 days 00:01:23.770000,HARD,3.0,1,True,83.77,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Late,1:23.770,31.132075471698116,829.1320754716982,2,0.5691906005221932,1.2,55.92642179862188
ALO,Aston Martin,40.0,0 days 00:01:23.683000,HARD,3.0,1,True,83.683,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Late,1:23.683,29.05660377358491,827.0566037735849,2,0.6146214099216651,1.7999999999999998,56.79900665501871
ALO,Aston Martin,41.0,0 days 00:01:23.822000,HARD,3.0,1,True,83.822,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Late,1:23.822,26.98113207547169,824.9811320754717,2,0.5420365535248007,2.4,56.963497516637524
ALO,Aston Martin,42.0,0 days 00:01:23.637000,HARD,3.0,1,True,83.637,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Late,1:23.637,24.905660377358487,822.9056603773585,2,0.6386422976501279,3.0,58.14313198138949
ALO,Aston Martin,43.0,0 days 00:01:23.681000,HARD,3.0,1,True,83.681,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Late,1:23.681,22.830188679245282,820.8301886792453,2,0.6156657963446466,3.5999999999999996,58.6052729735566
ALO,Aston Martin,44.0,0 days 00:01:23.529000,HARD,3.0,1,True,83.529,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Late,1:23.529,20.754716981132077,818.7547169811321,2,0.695039164490861,4.2,59.68151318243389
ALO,Aston Martin,45.0,0 days 00:01:23.484000,HARD,3.0,1,True,83.484,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Late,1:23.484,18.679245283018872,816.6792452830189,2,0.7185378590078331,4.8,60.42250534953571
ALO,Aston Martin,46.0,0 days 00:01:22.944000,HARD,3.0,1,True,82.944,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Late,1:22.944,16.603773584905667,814.6037735849056,2,1.0,5.3999999999999995,62.71127819548872
ALO,Aston Martin,47.0,0 days 00:01:23.221000,HARD,3.0,1,True,83.221,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Late,1:23.221,14.528301886792448,812.5283018867924,2,0.8558746736292379,6.0,62.446526237264145
ALO,Aston Martin,48.0,0 days 00:01:23.245000,HARD,3.0,1,True,83.245,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Late,1:23.245,12.452830188679243,810.4528301886793,2,0.8433420365535194,6.6,62.971330414809835
ALO,Aston Martin,49.0,0 days 00:01:23.525000,HARD,3.0,1,True,83.525,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Late,1:23.525,10.377358490566039,808.377358490566,2,0.6971279373368091,7.199999999999999,62.69404581950957
ALO,Aston Martin,50.0,0 days 00:01:23.511000,HARD,3.0,1,True,83.511,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Late,1:23.511,8.301886792452834,806.3018867924528,2,0.7044386422976497,7.8,63.33791004927461
ALO,Aston Martin,51.0,0 days 00:01:23.468000,HARD,3.0,1,True,83.468,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Late,1:23.468,6.226415094339629,804.2264150943396,2,0.7268929503916404,8.4,64.07263589783855
ALO,Aston Martin,52.0,0 days 00:01:23.761000,HARD,3.0,1,True,83.761,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Late,1:23.761,4.15094339622641,802.1509433962265,2,0.5738903394255875,9.0,63.75462023204224
ALO,Aston Martin,53.0,0 days 00:01:23.686000,HARD,3.0,1,True,83.686,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Late,1:23.686,2.075471698113205,800.0754716981132,2,0.6130548302872003,9.6,64.58960717721192
BOT,Kick Sauber,2.0,0 days 00:01:28.377000,HARD,1.0,1,True,88.377,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:28.377,107.9245283018868,905.9245283018868,2,-1.0,0.0,45.31127819548872
BOT,Kick Sauber,3.0,0 days 00:01:26.918000,HARD,1.0,1,True,86.918,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Early,1:26.918,105.84905660377359,903.8490566037735,2,-1.0,0.6,45.91127819548872
BOT,Kick Sauber,4.0,0 days 00:01:26.324000,HARD,1.0,1,True,86.324,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Early,1:26.324,103.77358490566037,901.7735849056604,2,-0.7644908616187958,1.2,47.924333025775944
BOT,Kick Sauber,5.0,0 days 00:01:28.242000,HARD,1.0,1,True,88.242,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Early,1:28.242,101.69811320754717,899.6981132075472,2,-1.0,1.7999999999999998,47.111278195488715
BOT,Kick Sauber,6.0,0 days 00:01:26.499000,HARD,1.0,1,True,86.499,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Early,1:26.499,99.62264150943396,897.622641509434,2,-0.8558746736292379,2.4,48.57603015371329
BOT,Kick Sauber,7.0,0 days 00:01:26.359000,HARD,1.0,1,True,86.359,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Early,1:26.359,97.54716981132076,895.5471698113207,2,-0.7827676240208826,3.0,49.614672451363425
BOT,Kick Sauber,8.0,0 days 00:01:26.206000,HARD,1.0,1,True,86.206,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Early,1:26.206,95.47169811320755,893.4716981132076,2,-0.702872062663185,3.5999999999999996,50.69404581950961
BOT,Kick Sauber,9.0,0 days 00:01:26.188000,HARD,1.0,1,True,86.188,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Early,1:26.188,93.39622641509433,891.3962264150944,2,-0.6934725848563962,4.2,51.35044268635034
BOT,Kick Sauber,10.0,0 days 00:01:26.118000,HARD,1.0,1,True,86.118,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Early,1:26.118,91.32075471698113,889.3207547169811,2,-0.6569190600522149,4.8,52.169763835175424
BOT,Kick Sauber,11.0,0 days 00:01:26.470000,HARD,1.0,1,True,86.47,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Early,1:26.470,89.24528301886792,887.2452830188679,2,-0.8407310704960805,5.3999999999999995,51.66689177251223
BOT,Kick Sauber,12.0,0 days 00:01:26.207000,HARD,1.0,1,True,86.207,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Early,1:26.207,87.16981132075472,885.1698113207547,2,-0.7033942558746683,6.0,53.09091266024071
BOT,Kick Sauber,13.0,0 days 00:01:26.349000,HARD,1.0,1,True,86.349,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Early,1:26.349,85.09433962264151,883.0943396226415,2,-0.777545691906005,6.6,53.24600404405269
BOT,Kick Sauber,14.0,0 days 00:01:26.481000,HARD,1.0,1,True,86.481,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Early,1:26.481,83.01886792452831,881.0188679245283,2,-0.846475195822449,7.199999999999999,53.432427020554016
BOT,Kick Sauber,15.0,0 days 00:01:26.790000,HARD,1.0,1,True,86.79,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Early,1:26.790,80.9433962264151,878.9433962264151,2,-1.0,7.8,53.111278195488715
BOT,Kick Sauber,16.0,0 days 00:01:26.569000,HARD,1.0,1,True,86.569,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Early,1:26.569,78.86792452830188,876.8679245283018,2,-0.8924281984334191,8.4,54.3567090048882
BOT,Kick Sauber,17.0,0 days 00:01:26.396000,HARD,1.0,1,True,86.396,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Early,1:26.396,76.79245283018868,874.7924528301887,2,-0.8020887728459511,9.0,55.49874555841301
BOT,Kick Sauber,18.0,0 days 00:01:26.359000,HARD,1.0,1,True,86.359,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Mid,1:26.359,74.71698113207547,872.7169811320755,2,-0.7827676240208826,9.6,56.21467245136343
BOT,Kick Sauber,19.0,0 days 00:01:26.456000,HARD,1.0,1,True,86.456,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,17,Mid,1:26.456,72.64150943396226,870.6415094339623,2,-0.8334203655352472,10.0,56.31075600227724
BOT,Kick Sauber,20.0,0 days 00:01:26.803000,HARD,1.0,1,True,86.803,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,18,Mid,1:26.803,70.56603773584905,868.566037735849,2,-1.0,10.0,55.31127819548872
BOT,Kick Sauber,21.0,0 days 00:01:27.230000,HARD,1.0,1,True,87.23,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,19,Mid,1:27.230,68.49056603773585,866.4905660377358,2,-1.0,10.0,55.31127819548872
BOT,Kick Sauber,22.0,0 days 00:01:27.404000,HARD,1.0,1,True,87.404,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,20,Mid,1:27.404,66.41509433962264,864.4150943396227,2,-1.0,10.0,55.31127819548872
BOT,Kick Sauber,23.0,0 days 00:01:26.943000,HARD,1.0,1,True,86.943,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,21,Mid,1:26.943,64.33962264150944,862.3396226415094,2,-1.0,10.0,55.31127819548872
BOT,Kick Sauber,24.0,0 days 00:01:26.542000,HARD,1.0,1,True,86.542,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,22,Mid,1:26.542,62.264150943396224,860.2641509433962,2,-0.8783289817232358,10.0,56.0413043051493
BOT,Kick Sauber,25.0,0 days 00:01:26.863000,HARD,1.0,1,True,86.863,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,23,Mid,1:26.863,60.18867924528302,858.188679245283,2,-1.0,10.0,55.31127819548872
BOT,Kick Sauber,26.0,0 days 00:01:26.885000,HARD,1.0,1,True,86.885,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,24,Mid,1:26.885,58.113207547169814,856.1132075471698,2,-1.0,10.0,55.31127819548872
BOT,Kick Sauber,27.0,0 days 00:01:26.309000,HARD,1.0,1,True,86.309,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,25,Mid,1:26.309,56.0377358490566,854.0377358490566,2,-0.7566579634464717,10.0,56.77133041480989
BOT,Kick Sauber,28.0,0 days 00:01:25.804000,HARD,1.0,1,True,85.804,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,26,Mid,1:25.804,53.9622641509434,851.9622641509434,2,-0.4929503916449084,10.0,58.35357584561927
BOT,Kick Sauber,29.0,0 days 00:01:26.827000,HARD,1.0,1,True,86.827,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,27,Mid,1:26.827,51.88679245283019,849.8867924528302,2,-1.0,10.0,55.31127819548872
BOT,Kick Sauber,30.0,0 days 00:01:26.022000,HARD,1.0,1,True,86.022,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,28,Mid,1:26.022,49.81132075471698,847.811320754717,2,-0.6067885117493484,10.0,57.67054712499263
BOT,Kick Sauber,31.0,0 days 00:01:26.004000,HARD,1.0,1,True,86.004,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,29,Mid,1:26.004,47.735849056603776,845.7358490566038,2,-0.5973890339425596,10.0,57.72694399183336
BOT,Kick Sauber,32.0,0 days 00:01:27.859000,HARD,1.0,1,True,87.859,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,30,Mid,1:27.859,45.660377358490564,843.6603773584906,2,-1.0,10.0,55.31127819548872
